time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
48,6.0,0.0,10.0,24.0,8.0,1.0,2.0,39.0,9.0,12.0,16.0,2.0,2.0,7
49,6.0,2.0,23.0,13.0,9.0,6.0,4.0,35.0,8.0,6.0,16.0,3.0,2.0,7
50,7.0,4.0,18.0,15.0,6.0,3.0,1.0,47.0,11.0,10.0,11.0,1.0,2.0,7
51,5.0,1.0,14.0,14.0,23.0,1.0,5.0,44.0,7.0,7.0,14.0,3.0,2.0,7
52,6.0,6.0,22.0,15.0,6.0,5.0,4.0,36.0,4.0,9.0,9.0,4.0,2.0,7
53,6.0,2.0,19.0,5.0,9.0,3.0,5.0,40.0,8.0,9.0,15.0,5.0,2.0,7
54,6.0,5.0,19.0,19.0,9.0,2.0,3.0,36.0,11.0,7.0,15.0,2.0,2.0,7
55,3.0,4.0,17.0,18.0,12.0,7.0,2.0,42.0,7.0,7.0,18.0,0.0,2.0,7
1,5.0,6.0,17.0,22.0,2.0,2.0,4.0,37.0,14.0,8.0,10.0,3.0,2.0,4
2,5.0,5.0,11.0,19.0,7.0,4.0,2.0,40.0,12.0,8.0,16.0,1.0,2.0,4
3,3.0,7.0,20.0,21.0,4.0,6.0,2.0,41.0,10.0,9.0,11.0,2.0,2.0,4
4,6.0,10.0,18.0,19.0,3.0,3.0,4.0,38.0,14.0,3.0,13.0,1.0,2.0,4
5,3.0,6.0,16.0,21.0,5.0,6.0,2.0,40.0,10.0,11.0,15.0,2.0,2.0,4
6,4.0,8.0,19.0,12.0,3.0,1.0,3.0,41.0,13.0,11.0,15.0,6.0,2.0,4
7,1.0,3.0,15.0,19.0,2.0,4.0,3.0,42.0,16.0,8.0,12.0,1.0,2.0,4
8,1.0,4.0,18.0,19.0,4.0,2.0,4.0,40.0,18.0,6.0,15.0,2.0,2.0,4
9,9.0,4.0,22.0,20.0,1.0,1.0,7.0,27.0,11.0,5.0,9.0,4.0,2.0,4
10,3.0,12.0,20.0,21.0,0.0,7.0,3.0,39.0,11.0,6.0,10.0,4.0,2.0,4
11,2.0,5.0,12.0,21.0,5.0,3.0,5.0,30.0,11.0,5.0,20.0,3.0,2.0,4
12,5.0,7.0,21.0,17.0,2.0,2.0,6.0,40.0,15.0,9.0,10.0,1.0,2.0,4
13,5.0,4.0,15.0,22.0,2.0,3.0,0.0,35.0,11.0,12.0,17.0,5.0,2.0,4
14,4.0,7.0,20.0,18.0,1.0,2.0,2.0,35.0,9.0,12.0,16.0,5.0,2.0,4
15,2.0,6.0,8.0,16.0,0.0,2.0,7.0,39.0,16.0,8.0,21.0,6.0,2.0,4
16,0.0,5.0,15.0,22.0,1.0,1.0,3.0,35.0,10.0,6.0,17.0,0.0,2.0,4
17,5.0,6.0,18.0,12.0,2.0,3.0,4.0,46.0,15.0,12.0,8.0,7.0,2.0,4
18,3.0,4.0,13.0,21.0,3.0,6.0,6.0,36.0,10.0,7.0,16.0,4.0,2.0,4
19,2.0,8.0,18.0,25.0,1.0,0.0,6.0,38.0,11.0,10.0,11.0,0.0,2.0,4
20,3.0,7.0,15.0,12.0,1.0,2.0,3.0,43.0,14.0,10.0,13.0,4.0,2.0,4
21,1.0,10.0,16.0,17.0,5.0,1.0,2.0,43.0,13.0,7.0,16.0,5.0,2.0,4
22,2.0,5.0,16.0,21.0,2.0,4.0,6.0,38.0,16.0,8.0,14.0,1.0,2.0,4
23,3.0,4.0,16.0,19.0,3.0,3.0,6.0,37.0,14.0,5.0,13.0,6.0,2.0,4
24,1.0,7.0,15.0,16.0,2.0,3.0,10.0,40.0,12.0,12.0,14.0,4.0,2.0,4
25,2.0,8.0,19.0,20.0,3.0,4.0,1.0,33.0,10.0,7.0,18.0,2.0,2.0,4
26,5.0,3.0,23.0,13.0,3.0,0.0,4.0,36.0,12.0,11.0,15.0,3.0,2.0,4
27,8.0,5.0,20.0,20.0,2.0,2.0,2.0,33.0,14.0,7.0,13.0,3.0,2.0,4
28,2.0,5.0,5.0,4.0,1.0,3.0,5.0,19.0,6.0,1.0,8.0,1.0,2.0,4
29,8.0,11.0,8.0,13.0,5.0,7.0,8.0,37.0,9.0,1.0,12.0,8.0,2.0,4
30,3.0,21.0,13.0,9.0,4.0,4.0,8.0,45.0,10.0,2.0,14.0,8.0,2.0,4
31,8.0,12.0,7.0,7.0,4.0,2.0,11.0,44.0,15.0,3.0,17.0,6.0,2.0,4
32,5.0,15.0,9.0,6.0,5.0,4.0,12.0,38.0,10.0,0.0,16.0,13.0,2.0,4
33,8.0,18.0,8.0,5.0,8.0,5.0,9.0,40.0,6.0,1.0,10.0,11.0,2.0,4
34,5.0,16.0,10.0,7.0,8.0,5.0,11.0,44.0,10.0,2.0,14.0,9.0,2.0,4
35,10.0,11.0,11.0,9.0,10.0,7.0,10.0,39.0,4.0,2.0,11.0,10.0,2.0,4
36,6.0,14.0,7.0,9.0,7.0,3.0,12.0,43.0,10.0,1.0,14.0,9.0,2.0,4
37,2.0,16.0,9.0,7.0,7.0,7.0,13.0,49.0,8.0,2.0,10.0,10.0,2.0,4
38,7.0,17.0,9.0,5.0,5.0,2.0,13.0,41.0,10.0,2.0,9.0,6.0,2.0,4
39,5.0,14.0,10.0,6.0,9.0,4.0,6.0,48.0,10.0,6.0,14.0,11.0,2.0,4
40,7.0,14.0,8.0,10.0,9.0,3.0,11.0,37.0,8.0,1.0,14.0,13.0,2.0,4
41,2.0,23.0,9.0,11.0,9.0,3.0,9.0,46.0,3.0,5.0,15.0,8.0,2.0,4
42,6.0,16.0,8.0,9.0,9.0,6.0,11.0,44.0,8.0,2.0,8.0,12.0,2.0,4
43,3.0,13.0,6.0,3.0,10.0,7.0,14.0,49.0,6.0,4.0,9.0,10.0,2.0,4
44,6.0,24.0,3.0,3.0,4.0,4.0,11.0,46.0,8.0,1.0,17.0,12.0,2.0,4
45,6.0,16.0,9.0,11.0,5.0,3.0,9.0,45.0,12.0,4.0,12.0,8.0,2.0,4
46,12.0,15.0,9.0,5.0,4.0,2.0,10.0,38.0,8.0,1.0,20.0,6.0,2.0,4
47,5.0,15.0,6.0,8.0,4.0,3.0,13.0,47.0,8.0,7.0,8.0,11.0,2.0,4
48,10.0,22.0,5.0,12.0,5.0,7.0,4.0,42.0,5.0,2.0,10.0,13.0,2.0,4
49,5.0,10.0,11.0,10.0,8.0,3.0,14.0,38.0,9.0,4.0,13.0,6.0,2.0,4
50,6.0,12.0,5.0,12.0,7.0,3.0,11.0,44.0,14.0,3.0,14.0,7.0,2.0,4
51,4.0,11.0,12.0,9.0,6.0,4.0,12.0,37.0,8.0,2.0,12.0,14.0,2.0,4
52,5.0,19.0,5.0,7.0,5.0,3.0,10.0,46.0,10.0,1.0,14.0,11.0,2.0,4
53,2.0,13.0,5.0,7.0,7.0,2.0,18.0,33.0,8.0,1.0,14.0,13.0,2.0,4
54,5.0,19.0,9.0,6.0,8.0,4.0,10.0,50.0,12.0,3.0,9.0,11.0,2.0,4
55,7.0,14.0,9.0,7.0,10.0,3.0,13.0,40.0,6.0,1.0,16.0,8.0,2.0,4
1,14.0,13.0,9.0,14.0,2.0,1.0,7.0,32.0,4.0,10.0,17.0,7.0,2.0,7
2,10.0,13.0,3.0,16.0,3.0,5.0,7.0,33.0,6.0,2.0,17.0,8.0,2.0,7
3,11.0,8.0,7.0,12.0,3.0,5.0,8.0,38.0,8.0,10.0,13.0,7.0,2.0,7
4,7.0,13.0,5.0,17.0,3.0,6.0,12.0,38.0,4.0,8.0,14.0,7.0,2.0,7
5,12.0,15.0,10.0,16.0,2.0,2.0,8.0,38.0,8.0,5.0,14.0,2.0,2.0,7
6,7.0,12.0,7.0,14.0,6.0,0.0,6.0,34.0,6.0,7.0,16.0,6.0,2.0,7
7,10.0,13.0,12.0,20.0,4.0,3.0,7.0,31.0,6.0,2.0,14.0,6.0,2.0,7
8,9.0,13.0,10.0,12.0,1.0,3.0,9.0,40.0,10.0,8.0,16.0,4.0,2.0,7
9,7.0,10.0,7.0,15.0,3.0,1.0,13.0,29.0,7.0,5.0,21.0,1.0,2.0,7
10,9.0,9.0,5.0,17.0,2.0,5.0,10.0,37.0,6.0,13.0,17.0,2.0,2.0,7
11,8.0,13.0,6.0,17.0,1.0,3.0,9.0,42.0,7.0,13.0,13.0,5.0,2.0,7
12,9.0,15.0,15.0,16.0,2.0,3.0,8.0,36.0,2.0,8.0,14.0,2.0,2.0,7
13,8.0,10.0,4.0,10.0,6.0,1.0,11.0,35.0,6.0,7.0,17.0,6.0,2.0,7
14,8.0,14.0,10.0,20.0,5.0,1.0,10.0,38.0,5.0,6.0,9.0,4.0,2.0,7
15,8.0,15.0,1.0,17.0,6.0,1.0,11.0,45.0,7.0,9.0,14.0,4.0,2.0,7
16,13.0,15.0,9.0,17.0,2.0,1.0,4.0,32.0,8.0,3.0,12.0,4.0,2.0,7
17,8.0,17.0,9.0,17.0,2.0,2.0,7.0,38.0,9.0,3.0,13.0,7.0,2.0,7
18,11.0,12.0,4.0,14.0,3.0,1.0,15.0,37.0,13.0,2.0,15.0,4.0,2.0,7
19,14.0,11.0,5.0,14.0,4.0,2.0,4.0,34.0,7.0,7.0,16.0,5.0,2.0,7
20,13.0,8.0,6.0,20.0,4.0,2.0,8.0,36.0,10.0,10.0,13.0,2.0,2.0,7
21,6.0,15.0,8.0,16.0,2.0,3.0,13.0,43.0,8.0,11.0,11.0,3.0,2.0,7
22,13.0,6.0,6.0,20.0,4.0,1.0,6.0,32.0,8.0,12.0,16.0,6.0,2.0,7
23,13.0,8.0,7.0,17.0,0.0,1.0,6.0,29.0,7.0,8.0,14.0,5.0,2.0,7
24,8.0,17.0,10.0,16.0,2.0,1.0,4.0,44.0,13.0,9.0,13.0,5.0,2.0,7
25,5.0,12.0,7.0,24.0,4.0,3.0,5.0,39.0,9.0,9.0,14.0,6.0,2.0,7
26,11.0,8.0,8.0,20.0,1.0,1.0,14.0,29.0,7.0,10.0,10.0,7.0,2.0,7
27,6.0,16.0,9.0,14.0,2.0,1.0,6.0,39.0,6.0,9.0,13.0,5.0,2.0,7
28,7.0,6.0,6.0,9.0,2.0,0.0,1.0,19.0,9.0,1.0,3.0,1.0,2.0,7
29,14.0,9.0,14.0,7.0,3.0,4.0,7.0,30.0,8.0,1.0,11.0,6.0,2.0,7
30,16.0,1.0,20.0,5.0,6.0,8.0,7.0,38.0,13.0,4.0,13.0,1.0,2.0,7
31,15.0,5.0,20.0,4.0,5.0,7.0,8.0,41.0,18.0,3.0,11.0,1.0,2.0,7
32,12.0,7.0,21.0,6.0,5.0,1.0,5.0,34.0,9.0,3.0,12.0,2.0,2.0,7
33,17.0,6.0,18.0,7.0,5.0,7.0,7.0,41.0,13.0,4.0,8.0,1.0,2.0,7
34,18.0,10.0,15.0,5.0,6.0,4.0,12.0,36.0,9.0,0.0,9.0,3.0,2.0,7
35,12.0,11.0,14.0,4.0,4.0,5.0,12.0,42.0,18.0,2.0,13.0,3.0,2.0,7
36,6.0,9.0,12.0,10.0,4.0,4.0,8.0,41.0,14.0,3.0,15.0,0.0,2.0,7
37,12.0,12.0,18.0,3.0,9.0,3.0,11.0,39.0,7.0,2.0,12.0,4.0,2.0,7
38,20.0,6.0,14.0,4.0,7.0,5.0,6.0,39.0,13.0,4.0,13.0,3.0,2.0,7
39,9.0,8.0,13.0,10.0,4.0,6.0,4.0,42.0,14.0,2.0,14.0,1.0,2.0,7
40,12.0,9.0,15.0,4.0,9.0,3.0,13.0,40.0,11.0,3.0,9.0,6.0,2.0,7
41,22.0,6.0,18.0,7.0,5.0,6.0,4.0,37.0,12.0,4.0,8.0,4.0,2.0,7
42,10.0,8.0,15.0,8.0,7.0,2.0,10.0,43.0,14.0,2.0,7.0,3.0,2.0,7
43,13.0,8.0,18.0,6.0,9.0,4.0,7.0,39.0,10.0,4.0,8.0,3.0,2.0,7
44,11.0,4.0,20.0,9.0,7.0,9.0,12.0,39.0,13.0,1.0,8.0,1.0,2.0,7
45,14.0,7.0,17.0,5.0,6.0,5.0,12.0,37.0,12.0,3.0,9.0,6.0,2.0,7
46,9.0,8.0,11.0,6.0,9.0,4.0,7.0,43.0,11.0,2.0,14.0,1.0,2.0,7
47,13.0,5.0,15.0,7.0,3.0,4.0,15.0,34.0,7.0,4.0,12.0,3.0,2.0,7
48,11.0,7.0,17.0,8.0,6.0,1.0,13.0,35.0,15.0,1.0,9.0,7.0,2.0,7
49,10.0,10.0,21.0,4.0,5.0,3.0,6.0,43.0,16.0,2.0,12.0,3.0,2.0,7
50,7.0,8.0,23.0,7.0,3.0,3.0,13.0,34.0,7.0,4.0,10.0,1.0,2.0,7
51,4.0,8.0,20.0,8.0,8.0,1.0,5.0,43.0,15.0,2.0,12.0,5.0,2.0,7
52,15.0,9.0,22.0,6.0,3.0,5.0,7.0,35.0,11.0,3.0,13.0,1.0,2.0,7
53,13.0,5.0,15.0,11.0,6.0,2.0,8.0,36.0,16.0,4.0,15.0,2.0,2.0,7
54,10.0,7.0,15.0,4.0,8.0,2.0,9.0,44.0,15.0,6.0,9.0,4.0,2.0,7
55,9.0,5.0,24.0,6.0,4.0,1.0,12.0,31.0,11.0,4.0,10.0,4.0,2.0,7
1,9.0,4.0,17.0,10.0,3.0,3.0,17.0,25.0,7.0,3.0,19.0,1.0,3.0,2
2,11.0,10.0,24.0,8.0,4.0,4.0,15.0,31.0,6.0,4.0,6.0,3.0,3.0,2
3,10.0,6.0,21.0,6.0,4.0,3.0,12.0,29.0,7.0,3.0,15.0,2.0,3.0,2
4,12.0,5.0,16.0,8.0,7.0,4.0,16.0,34.0,11.0,4.0,9.0,5.0,3.0,2
5,15.0,11.0,15.0,13.0,1.0,2.0,14.0,24.0,5.0,2.0,13.0,1.0,3.0,2
6,13.0,6.0,21.0,6.0,6.0,6.0,11.0,36.0,11.0,4.0,10.0,2.0,3.0,2
7,13.0,7.0,12.0,13.0,5.0,7.0,5.0,37.0,10.0,7.0,16.0,1.0,3.0,2
8,11.0,5.0,22.0,10.0,4.0,2.0,20.0,27.0,7.0,6.0,8.0,1.0,3.0,2
9,13.0,8.0,14.0,4.0,4.0,6.0,17.0,29.0,2.0,5.0,15.0,5.0,3.0,2
10,9.0,10.0,16.0,7.0,2.0,3.0,11.0,36.0,11.0,7.0,13.0,7.0,3.0,2
11,9.0,7.0,28.0,9.0,3.0,2.0,12.0,22.0,7.0,1.0,13.0,1.0,3.0,2
12,6.0,4.0,22.0,9.0,3.0,7.0,13.0,33.0,10.0,4.0,12.0,4.0,3.0,2
13,8.0,9.0,17.0,8.0,6.0,7.0,10.0,39.0,5.0,8.0,15.0,2.0,3.0,2
14,10.0,9.0,20.0,10.0,2.0,6.0,8.0,34.0,10.0,4.0,14.0,3.0,3.0,2
15,15.0,6.0,17.0,10.0,3.0,5.0,8.0,33.0,11.0,5.0,13.0,3.0,3.0,2
16,17.0,2.0,17.0,7.0,0.0,2.0,15.0,19.0,6.0,6.0,12.0,7.0,3.0,2
17,13.0,9.0,14.0,9.0,5.0,7.0,17.0,33.0,4.0,6.0,9.0,4.0,3.0,2
18,15.0,11.0,22.0,5.0,5.0,2.0,17.0,29.0,8.0,2.0,10.0,1.0,3.0,2
19,12.0,5.0,24.0,3.0,4.0,3.0,16.0,29.0,9.0,3.0,9.0,6.0,3.0,2
20,10.0,17.0,17.0,7.0,5.0,3.0,9.0,42.0,9.0,4.0,10.0,4.0,3.0,2
21,10.0,8.0,25.0,5.0,2.0,4.0,6.0,33.0,8.0,6.0,13.0,3.0,3.0,2
22,9.0,3.0,18.0,8.0,4.0,6.0,16.0,27.0,7.0,4.0,14.0,7.0,3.0,2
23,10.0,9.0,21.0,5.0,5.0,2.0,14.0,32.0,12.0,0.0,11.0,5.0,3.0,2
24,10.0,5.0,23.0,10.0,4.0,2.0,12.0,24.0,5.0,4.0,18.0,2.0,3.0,2
25,11.0,6.0,20.0,10.0,6.0,5.0,10.0,31.0,4.0,6.0,14.0,4.0,3.0,2
26,10.0,8.0,18.0,7.0,2.0,3.0,14.0,31.0,10.0,4.0,14.0,3.0,3.0,2
27,12.0,6.0,21.0,5.0,3.0,4.0,6.0,33.0,8.0,5.0,13.0,6.0,3.0,2
28,5.0,1.0,10.0,6.0,4.0,1.0,7.0,13.0,3.0,0.0,5.0,2.0,3.0,2
29,12.0,8.0,11.0,8.0,6.0,5.0,11.0,33.0,6.0,1.0,11.0,8.0,3.0,2
30,8.0,7.0,15.0,20.0,6.0,7.0,16.0,31.0,5.0,2.0,3.0,7.0,3.0,2
31,9.0,11.0,9.0,15.0,9.0,7.0,10.0,41.0,7.0,3.0,9.0,7.0,3.0,2
32,7.0,9.0,10.0,15.0,5.0,3.0,9.0,36.0,10.0,4.0,8.0,5.0,3.0,2
33,13.0,5.0,12.0,8.0,6.0,3.0,16.0,25.0,2.0,5.0,17.0,9.0,3.0,2
34,3.0,5.0,14.0,21.0,7.0,3.0,7.0,35.0,10.0,4.0,10.0,10.0,3.0,2
35,6.0,15.0,13.0,19.0,2.0,9.0,11.0,36.0,5.0,2.0,6.0,9.0,3.0,2
36,6.0,12.0,12.0,16.0,0.0,4.0,12.0,30.0,8.0,1.0,12.0,10.0,3.0,2
37,5.0,7.0,7.0,20.0,5.0,4.0,12.0,32.0,8.0,0.0,13.0,3.0,3.0,2
38,13.0,6.0,15.0,26.0,2.0,2.0,9.0,26.0,4.0,4.0,5.0,6.0,3.0,2
39,7.0,13.0,9.0,18.0,5.0,2.0,12.0,36.0,9.0,2.0,12.0,6.0,3.0,2
40,5.0,6.0,14.0,21.0,5.0,5.0,11.0,29.0,4.0,4.0,16.0,4.0,3.0,2
41,8.0,10.0,13.0,19.0,6.0,0.0,16.0,31.0,5.0,4.0,5.0,7.0,3.0,2
42,3.0,6.0,13.0,27.0,4.0,6.0,11.0,27.0,5.0,3.0,6.0,4.0,3.0,2
43,7.0,8.0,11.0,18.0,4.0,6.0,15.0,30.0,4.0,4.0,11.0,8.0,3.0,2
44,14.0,7.0,8.0,19.0,1.0,6.0,9.0,33.0,7.0,3.0,12.0,5.0,3.0,2
45,9.0,7.0,13.0,13.0,5.0,4.0,14.0,29.0,8.0,2.0,10.0,12.0,3.0,2
46,6.0,11.0,10.0,16.0,2.0,4.0,9.0,40.0,9.0,6.0,6.0,4.0,3.0,2
47,12.0,6.0,7.0,23.0,4.0,2.0,17.0,24.0,5.0,0.0,12.0,5.0,3.0,2
48,7.0,8.0,10.0,18.0,2.0,13.0,8.0,39.0,7.0,4.0,12.0,6.0,3.0,2
49,11.0,12.0,15.0,20.0,1.0,2.0,7.0,32.0,9.0,3.0,6.0,7.0,3.0,2
50,6.0,9.0,14.0,17.0,9.0,2.0,2.0,38.0,9.0,3.0,11.0,5.0,3.0,2
51,7.0,12.0,15.0,18.0,2.0,2.0,15.0,30.0,5.0,1.0,6.0,8.0,3.0,2
52,9.0,4.0,6.0,12.0,3.0,4.0,12.0,28.0,9.0,1.0,24.0,9.0,3.0,2
53,8.0,6.0,15.0,15.0,2.0,5.0,12.0,27.0,4.0,6.0,13.0,10.0,3.0,2
54,10.0,10.0,8.0,17.0,5.0,4.0,11.0,32.0,7.0,4.0,14.0,8.0,3.0,2
55,10.0,6.0,9.0,18.0,5.0,2.0,18.0,25.0,3.0,4.0,6.0,7.0,3.0,2
1,13.0,3.0,23.0,9.0,2.0,6.0,13.0,30.0,9.0,4.0,5.0,7.0,3.5,4
2,10.0,0.0,17.0,6.0,3.0,3.0,15.0,31.0,14.0,9.0,7.0,10.0,3.5,4
3,17.0,2.0,14.0,7.0,5.0,5.0,12.0,32.0,11.0,5.0,7.0,6.0,3.5,4
4,13.0,3.0,16.0,11.0,3.0,5.0,8.0,34.0,12.0,4.0,4.0,12.0,3.5,4
5,14.0,2.0,15.0,8.0,2.0,4.0,14.0,29.0,11.0,5.0,8.0,11.0,3.5,4
6,10.0,1.0,22.0,9.0,1.0,4.0,13.0,25.0,7.0,6.0,6.0,12.0,3.5,4
7,18.0,1.0,19.0,2.0,1.0,7.0,10.0,30.0,7.0,7.0,7.0,11.0,3.5,4
8,16.0,2.0,23.0,3.0,3.0,0.0,24.0,23.0,8.0,4.0,4.0,6.0,3.5,4
9,17.0,4.0,17.0,4.0,3.0,7.0,12.0,35.0,8.0,7.0,7.0,5.0,3.5,4
10,16.0,2.0,14.0,7.0,4.0,3.0,5.0,39.0,15.0,7.0,11.0,5.0,3.5,4
11,20.0,2.0,10.0,5.0,4.0,8.0,11.0,36.0,10.0,5.0,4.0,12.0,3.5,4
12,21.0,5.0,24.0,9.0,3.0,3.0,10.0,24.0,5.0,4.0,8.0,3.0,3.5,4
13,14.0,4.0,18.0,4.0,1.0,2.0,15.0,24.0,8.0,5.0,7.0,14.0,3.5,4
14,11.0,5.0,17.0,5.0,4.0,0.0,10.0,36.0,12.0,10.0,5.0,14.0,3.5,4
15,8.0,6.0,18.0,7.0,4.0,11.0,8.0,42.0,5.0,7.0,4.0,10.0,3.5,4
16,16.0,2.0,19.0,5.0,7.0,2.0,11.0,35.0,12.0,10.0,8.0,6.0,3.5,4
17,10.0,3.0,18.0,9.0,5.0,6.0,13.0,36.0,12.0,5.0,5.0,8.0,3.5,4
18,12.0,4.0,20.0,6.0,6.0,2.0,12.0,36.0,10.0,9.0,5.0,6.0,3.5,4
19,10.0,1.0,18.0,8.0,4.0,3.0,13.0,35.0,5.0,10.0,7.0,6.0,3.5,4
20,10.0,1.0,17.0,6.0,6.0,3.0,11.0,34.0,16.0,4.0,12.0,7.0,3.5,4
21,11.0,5.0,13.0,13.0,4.0,3.0,16.0,31.0,7.0,9.0,8.0,8.0,3.5,4
22,23.0,5.0,16.0,9.0,0.0,2.0,9.0,24.0,6.0,5.0,8.0,10.0,3.5,4
23,16.0,4.0,13.0,7.0,1.0,5.0,10.0,34.0,11.0,9.0,11.0,8.0,3.5,4
24,16.0,3.0,15.0,7.0,4.0,3.0,12.0,32.0,10.0,3.0,5.0,6.0,3.5,4
25,17.0,6.0,18.0,5.0,2.0,2.0,8.0,37.0,11.0,8.0,4.0,11.0,3.5,4
26,15.0,7.0,13.0,11.0,1.0,6.0,9.0,37.0,8.0,8.0,4.0,10.0,3.5,4
27,16.0,3.0,19.0,6.0,0.0,3.0,18.0,26.0,11.0,4.0,9.0,5.0,3.5,4
28,8.0,3.0,4.0,4.0,1.0,3.0,8.0,12.0,4.0,1.0,4.0,3.0,3.5,4
29,17.0,6.0,12.0,18.0,4.0,0.0,8.0,25.0,4.0,9.0,7.0,7.0,3.5,4
30,9.0,4.0,18.0,22.0,5.0,0.0,12.0,26.0,7.0,5.0,7.0,5.0,3.5,4
31,12.0,9.0,8.0,29.0,1.0,3.0,12.0,22.0,5.0,4.0,8.0,5.0,3.5,4
32,10.0,5.0,13.0,21.0,1.0,1.0,10.0,23.0,6.0,6.0,12.0,7.0,3.5,4
33,16.0,6.0,15.0,14.0,2.0,1.0,6.0,27.0,5.0,8.0,12.0,9.0,3.5,4
34,15.0,6.0,11.0,8.0,1.0,1.0,14.0,30.0,7.0,13.0,15.0,7.0,3.5,4
35,14.0,4.0,15.0,18.0,4.0,0.0,10.0,24.0,4.0,7.0,11.0,7.0,3.5,4
36,16.0,10.0,11.0,15.0,5.0,4.0,10.0,35.0,6.0,6.0,7.0,3.0,3.5,4
37,9.0,4.0,11.0,14.0,2.0,5.0,8.0,35.0,7.0,13.0,12.0,6.0,3.5,4
38,10.0,6.0,12.0,26.0,2.0,2.0,10.0,27.0,4.0,12.0,6.0,8.0,3.5,4
39,13.0,7.0,6.0,25.0,2.0,0.0,12.0,27.0,6.0,10.0,10.0,7.0,3.5,4
40,17.0,6.0,11.0,22.0,3.0,1.0,12.0,30.0,3.0,12.0,5.0,3.0,3.5,4
41,15.0,9.0,8.0,16.0,1.0,4.0,17.0,30.0,6.0,9.0,7.0,4.0,3.5,4
42,20.0,7.0,11.0,17.0,3.0,1.0,12.0,23.0,2.0,6.0,7.0,4.0,3.5,4
43,18.0,4.0,11.0,14.0,1.0,3.0,11.0,24.0,6.0,6.0,11.0,10.0,3.5,4
44,17.0,5.0,8.0,14.0,4.0,0.0,10.0,28.0,5.0,10.0,12.0,10.0,3.5,4
45,19.0,4.0,10.0,14.0,5.0,0.0,15.0,22.0,5.0,8.0,9.0,7.0,3.5,4
46,13.0,5.0,12.0,17.0,6.0,0.0,12.0,24.0,3.0,9.0,13.0,5.0,3.5,4
47,18.0,8.0,13.0,11.0,3.0,2.0,14.0,28.0,3.0,11.0,10.0,6.0,3.5,4
48,25.0,4.0,14.0,12.0,3.0,4.0,10.0,26.0,1.0,11.0,5.0,7.0,3.5,4
49,16.0,3.0,14.0,14.0,4.0,3.0,14.0,26.0,2.0,12.0,8.0,6.0,3.5,4
50,13.0,5.0,15.0,16.0,3.0,1.0,10.0,18.0,2.0,5.0,13.0,11.0,3.5,4
51,15.0,5.0,6.0,19.0,2.0,0.0,13.0,28.0,2.0,14.0,7.0,9.0,3.5,4
52,8.0,4.0,12.0,14.0,8.0,2.0,13.0,39.0,7.0,12.0,11.0,3.0,3.5,4
53,21.0,5.0,16.0,9.0,0.0,6.0,13.0,29.0,3.0,13.0,7.0,5.0,3.5,4
54,7.0,6.0,8.0,24.0,5.0,2.0,13.0,27.0,1.0,10.0,12.0,8.0,3.5,4
55,14.0,5.0,15.0,15.0,0.0,1.0,14.0,23.0,2.0,11.0,10.0,4.0,3.5,4
1,21.0,7.0,13.0,22.0,5.0,2.0,4.0,26.0,4.0,7.0,1.0,7.0,2.0,7
2,15.0,8.0,11.0,11.0,9.0,2.0,10.0,38.0,4.0,11.0,5.0,10.0,2.0,7
3,14.0,9.0,9.0,23.0,7.0,2.0,5.0,30.0,2.0,9.0,3.0,6.0,2.0,7
4,13.0,9.0,14.0,24.0,6.0,5.0,5.0,34.0,4.0,7.0,3.0,7.0,2.0,7
5,19.0,5.0,10.0,20.0,5.0,2.0,8.0,21.0,2.0,4.0,7.0,14.0,2.0,7
6,13.0,9.0,18.0,12.0,9.0,3.0,7.0,31.0,2.0,7.0,4.0,7.0,2.0,7
7,20.0,10.0,11.0,19.0,6.0,1.0,5.0,33.0,4.0,11.0,4.0,7.0,2.0,7
8,16.0,4.0,17.0,20.0,6.0,4.0,5.0,28.0,4.0,7.0,6.0,0.0,2.0,7
9,16.0,9.0,12.0,20.0,6.0,2.0,12.0,27.0,3.0,7.0,7.0,4.0,2.0,7
10,14.0,5.0,12.0,18.0,10.0,7.0,6.0,39.0,3.0,10.0,5.0,6.0,2.0,7
11,16.0,3.0,15.0,12.0,2.0,6.0,10.0,28.0,3.0,9.0,5.0,5.0,2.0,7
12,16.0,5.0,11.0,22.0,6.0,1.0,9.0,31.0,4.0,14.0,7.0,4.0,2.0,7
13,20.0,9.0,9.0,16.0,10.0,1.0,7.0,36.0,6.0,9.0,5.0,4.0,2.0,7
14,18.0,9.0,7.0,21.0,10.0,3.0,5.0,33.0,2.0,8.0,6.0,3.0,2.0,7
15,20.0,5.0,7.0,20.0,7.0,3.0,8.0,31.0,6.0,9.0,7.0,7.0,2.0,7
16,17.0,8.0,9.0,15.0,7.0,3.0,8.0,36.0,6.0,11.0,5.0,9.0,2.0,7
17,13.0,10.0,10.0,20.0,6.0,1.0,6.0,31.0,3.0,8.0,6.0,5.0,2.0,7
18,10.0,7.0,16.0,22.0,11.0,0.0,8.0,36.0,3.0,13.0,4.0,4.0,2.0,7
19,18.0,10.0,7.0,17.0,6.0,5.0,6.0,42.0,7.0,11.0,5.0,5.0,2.0,7
20,17.0,9.0,7.0,20.0,6.0,1.0,11.0,29.0,1.0,10.0,4.0,5.0,2.0,7
21,20.0,7.0,10.0,12.0,11.0,3.0,4.0,38.0,10.0,6.0,1.0,9.0,2.0,7
