,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
18,19,7.0,5.0,5.0,11.0,3.0,15.0,18.0,34.0,4.0,5.0,1.0,14.0,1,0.7090909090909091,0.6727272727272727,1.3818181818181818
19,20,8.0,1.0,13.0,6.0,4.0,30.0,15.0,47.0,12.0,0.0,5.0,6.0,1,0.6727272727272727,0.7454545454545455,1.4181818181818182
20,21,9.0,3.0,9.0,8.0,3.0,24.0,16.0,40.0,8.0,2.0,4.0,14.0,1,0.01818181818181818,0.7818181818181819,0.8
21,22,8.0,8.0,2.0,7.0,4.0,23.0,9.0,45.0,7.0,3.0,2.0,17.0,1,0.03636363636363636,0.4727272727272727,0.509090909090909
22,23,7.0,2.0,4.0,9.0,9.0,19.0,20.0,46.0,13.0,3.0,1.0,13.0,1,0.07272727272727272,0.5454545454545454,0.6181818181818182
23,24,8.0,2.0,7.0,7.0,6.0,21.0,21.0,41.0,10.0,2.0,6.0,10.0,1,0.34545454545454546,0.7636363636363637,1.1090909090909091
24,25,8.0,3.0,5.0,9.0,1.0,23.0,16.0,35.0,4.0,1.0,4.0,13.0,1,0.14545454545454545,0.9272727272727272,1.0727272727272728
25,26,4.0,1.0,7.0,10.0,8.0,22.0,19.0,44.0,9.0,2.0,6.0,10.0,1,0.8,0.509090909090909,1.309090909090909
26,27,8.0,4.0,10.0,9.0,2.0,22.0,17.0,44.0,12.0,2.0,0.0,12.0,1,0.05454545454545454,0.6,0.6545454545454545
27,28,10.0,1.0,3.0,0.0,2.0,5.0,6.0,12.0,5.0,1.0,5.0,9.0,2,0.36363636363636365,1.0,1.3636363636363638
28,29,6.0,7.0,7.0,4.0,3.0,5.0,2.0,43.0,10.0,16.0,16.0,19.0,2,1.0,0.21818181818181817,1.2181818181818183
29,30,9.0,5.0,5.0,2.0,11.0,1.0,8.0,38.0,9.0,8.0,16.0,20.0,2,0.2545454545454545,0.4909090909090909,0.7454545454545454
30,31,9.0,6.0,1.0,4.0,5.0,4.0,4.0,41.0,9.0,11.0,9.0,24.0,2,0.8181818181818182,0.41818181818181815,1.2363636363636363
31,32,14.0,6.0,4.0,2.0,4.0,5.0,3.0,38.0,11.0,8.0,18.0,21.0,2,0.41818181818181815,0.6363636363636364,1.0545454545454545
32,33,9.0,7.0,3.0,6.0,7.0,4.0,6.0,48.0,12.0,13.0,10.0,18.0,2,0.9454545454545454,0.01818181818181818,0.9636363636363636
33,34,11.0,9.0,1.0,3.0,6.0,2.0,2.0,36.0,12.0,6.0,21.0,26.0,2,0.8545454545454545,0.9818181818181818,1.8363636363636364
34,35,8.0,5.0,2.0,1.0,8.0,3.0,2.0,42.0,13.0,9.0,17.0,19.0,2,0.6,0.3090909090909091,0.9090909090909091
35,36,6.0,7.0,1.0,2.0,12.0,3.0,2.0,48.0,13.0,12.0,18.0,22.0,2,0.8727272727272727,0.34545454545454546,1.2181818181818183
36,37,15.0,7.0,6.0,2.0,7.0,1.0,3.0,44.0,10.0,17.0,16.0,14.0,2,0.5272727272727272,0.2,0.7272727272727273
37,38,5.0,3.0,5.0,1.0,15.0,5.0,3.0,52.0,12.0,15.0,13.0,21.0,2,0.9090909090909091,0.23636363636363636,1.1454545454545455
38,39,7.0,7.0,3.0,5.0,4.0,2.0,3.0,34.0,8.0,9.0,21.0,17.0,2,0.6363636363636364,0.6909090909090909,1.3272727272727272
39,40,13.0,8.0,4.0,1.0,6.0,1.0,1.0,50.0,15.0,16.0,9.0,22.0,2,0.7454545454545455,0.2909090909090909,1.0363636363636364
40,41,9.0,13.0,2.0,2.0,11.0,6.0,1.0,54.0,10.0,9.0,17.0,15.0,2,0.8363636363636363,0.07272727272727272,0.9090909090909091
41,42,8.0,3.0,3.0,3.0,7.0,3.0,2.0,46.0,12.0,17.0,16.0,18.0,2,0.21818181818181817,0.14545454545454545,0.36363636363636365
42,43,10.0,6.0,3.0,3.0,8.0,6.0,4.0,48.0,14.0,12.0,10.0,17.0,2,0.5818181818181818,0.03636363636363636,0.6181818181818182
43,44,9.0,7.0,4.0,3.0,6.0,7.0,4.0,44.0,8.0,13.0,8.0,27.0,2,0.4,0.5818181818181818,0.9818181818181818
44,45,9.0,6.0,2.0,4.0,5.0,3.0,5.0,40.0,10.0,13.0,12.0,28.0,2,0.9272727272727272,0.7272727272727273,1.6545454545454545
45,46,12.0,7.0,2.0,1.0,5.0,2.0,9.0,37.0,12.0,8.0,15.0,22.0,2,0.5454545454545454,0.7090909090909091,1.2545454545454544
46,47,6.0,8.0,2.0,1.0,8.0,3.0,4.0,42.0,11.0,7.0,17.0,23.0,2,0.9818181818181818,0.5636363636363636,1.5454545454545454
47,48,13.0,9.0,3.0,1.0,8.0,4.0,4.0,44.0,8.0,13.0,18.0,14.0,2,0.2727272727272727,0.2727272727272727,0.5454545454545454
48,49,7.0,4.0,3.0,1.0,10.0,3.0,2.0,41.0,9.0,13.0,16.0,30.0,2,0.6909090909090909,0.8909090909090909,1.5818181818181818
49,50,8.0,6.0,2.0,4.0,10.0,2.0,4.0,47.0,9.0,16.0,9.0,26.0,2,0.4909090909090909,0.4,0.8909090909090909
50,51,11.0,6.0,6.0,3.0,4.0,3.0,4.0,34.0,8.0,12.0,17.0,25.0,2,0.7636363636363637,0.8727272727272727,1.6363636363636362
51,52,11.0,5.0,2.0,2.0,13.0,4.0,4.0,41.0,11.0,5.0,18.0,17.0,2,0.8909090909090909,0.38181818181818183,1.2727272727272727
52,53,8.0,2.0,6.0,4.0,10.0,3.0,4.0,45.0,13.0,14.0,7.0,21.0,2,0.7272727272727273,0.10909090909090909,0.8363636363636364
53,54,7.0,7.0,3.0,2.0,11.0,3.0,4.0,50.0,9.0,17.0,16.0,18.0,2,0.5636363636363636,0.18181818181818182,0.7454545454545454
54,55,9.0,4.0,3.0,2.0,12.0,6.0,4.0,46.0,10.0,11.0,11.0,23.0,2,0.12727272727272726,0.32727272727272727,0.45454545454545453
