,Unnamed: 0,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
3027,3.0,,12.0,9.0,9.0,11.0,6.0,4.0,11.0,33.0,8.0,2.0,15.0,9.0,3.0,5
3028,4.0,,11.0,9.0,9.0,12.0,6.0,10.0,6.0,38.0,7.0,3.0,13.0,6.0,3.0,5
3029,5.0,,10.0,10.0,5.0,10.0,10.0,7.0,6.0,49.0,12.0,3.0,14.0,4.0,3.0,5
3030,6.0,,17.0,8.0,2.0,6.0,5.0,7.0,6.0,36.0,6.0,8.0,22.0,5.0,3.0,5
3031,7.0,,10.0,9.0,7.0,10.0,8.0,8.0,7.0,38.0,4.0,6.0,17.0,10.0,3.0,5
3032,8.0,,7.0,11.0,12.0,9.0,10.0,2.0,6.0,42.0,10.0,3.0,15.0,9.0,3.0,5
3033,9.0,,15.0,7.0,9.0,7.0,7.0,6.0,7.0,35.0,10.0,1.0,15.0,9.0,3.0,5
3034,10.0,,16.0,5.0,6.0,5.0,9.0,8.0,7.0,36.0,7.0,3.0,18.0,9.0,3.0,5
3035,11.0,,10.0,9.0,6.0,8.0,11.0,7.0,5.0,41.0,7.0,5.0,21.0,5.0,3.0,5
3036,12.0,,14.0,6.0,6.0,2.0,10.0,6.0,8.0,49.0,14.0,6.0,12.0,9.0,3.0,5
3037,13.0,,15.0,8.0,10.0,9.0,10.0,6.0,8.0,39.0,8.0,3.0,10.0,9.0,3.0,5
3038,14.0,,14.0,7.0,4.0,17.0,8.0,5.0,7.0,35.0,9.0,2.0,14.0,5.0,3.0,5
3039,15.0,,12.0,11.0,4.0,9.0,7.0,8.0,7.0,38.0,7.0,1.0,18.0,7.0,3.0,5
3040,16.0,,10.0,10.0,7.0,10.0,7.0,4.0,15.0,41.0,11.0,6.0,14.0,3.0,3.0,5
3041,17.0,,13.0,6.0,8.0,9.0,7.0,5.0,9.0,32.0,10.0,1.0,16.0,12.0,3.0,5
3042,18.0,,8.0,7.0,8.0,12.0,4.0,10.0,8.0,39.0,8.0,5.0,12.0,12.0,3.0,5
3043,19.0,,18.0,10.0,6.0,9.0,11.0,3.0,8.0,37.0,8.0,2.0,11.0,6.0,3.0,5
3044,20.0,,12.0,10.0,9.0,8.0,7.0,7.0,8.0,40.0,9.0,5.0,15.0,8.0,3.0,5
3045,21.0,,12.0,14.0,8.0,10.0,8.0,5.0,8.0,42.0,8.0,4.0,11.0,6.0,3.0,5
3046,22.0,,18.0,14.0,7.0,7.0,5.0,2.0,7.0,44.0,13.0,9.0,12.0,4.0,3.0,5
3047,23.0,,10.0,14.0,7.0,12.0,10.0,5.0,8.0,46.0,11.0,3.0,10.0,6.0,3.0,5
3048,24.0,,12.0,6.0,9.0,13.0,7.0,9.0,6.0,40.0,11.0,5.0,11.0,5.0,3.0,5
3049,25.0,,11.0,14.0,4.0,10.0,7.0,5.0,6.0,44.0,9.0,6.0,10.0,12.0,3.0,5
3050,26.0,,14.0,10.0,5.0,7.0,8.0,9.0,12.0,46.0,13.0,3.0,10.0,5.0,3.0,5
3051,27.0,,14.0,10.0,4.0,11.0,9.0,8.0,8.0,48.0,13.0,3.0,9.0,4.0,3.0,5
3052,28.0,,8.0,4.0,2.0,2.0,5.0,0.0,6.0,17.0,6.0,3.0,8.0,2.0,3.0,5
3053,29.0,,6.0,10.0,4.0,17.0,5.0,3.0,8.0,43.0,19.0,1.0,11.0,3.0,3.0,5
3054,30.0,,4.0,7.0,7.0,13.0,12.0,1.0,5.0,51.0,23.0,4.0,14.0,6.0,3.0,5
3055,31.0,,8.0,12.0,5.0,18.0,7.0,4.0,4.0,48.0,19.0,2.0,10.0,7.0,3.0,5
3056,32.0,,5.0,11.0,7.0,13.0,4.0,6.0,7.0,42.0,18.0,3.0,15.0,11.0,3.0,5
3057,33.0,,6.0,10.0,4.0,15.0,13.0,6.0,9.0,52.0,18.0,2.0,7.0,6.0,3.0,5
3058,34.0,,8.0,8.0,9.0,13.0,8.0,3.0,6.0,45.0,18.0,5.0,9.0,2.0,3.0,5
3059,35.0,,8.0,12.0,7.0,8.0,5.0,2.0,5.0,56.0,22.0,5.0,9.0,6.0,3.0,5
3060,36.0,,11.0,10.0,5.0,15.0,9.0,2.0,6.0,46.0,18.0,1.0,10.0,7.0,3.0,5
3061,37.0,,6.0,17.0,3.0,11.0,7.0,7.0,4.0,56.0,16.0,6.0,10.0,10.0,3.0,5
3062,38.0,,5.0,15.0,5.0,10.0,5.0,4.0,13.0,40.0,9.0,4.0,17.0,9.0,3.0,5
3063,39.0,,7.0,8.0,5.0,9.0,4.0,2.0,8.0,37.0,22.0,1.0,15.0,11.0,3.0,5
3064,40.0,,7.0,9.0,2.0,15.0,8.0,4.0,11.0,45.0,17.0,3.0,14.0,6.0,3.0,5
3065,41.0,,9.0,9.0,4.0,11.0,9.0,4.0,9.0,43.0,13.0,3.0,17.0,6.0,3.0,5
3066,42.0,,6.0,9.0,3.0,14.0,9.0,2.0,9.0,45.0,16.0,2.0,15.0,8.0,3.0,5
3067,43.0,,6.0,9.0,3.0,8.0,11.0,7.0,11.0,49.0,16.0,0.0,11.0,4.0,3.0,5
3068,44.0,,9.0,5.0,5.0,12.0,7.0,4.0,10.0,43.0,18.0,6.0,9.0,12.0,3.0,5
3069,45.0,,2.0,12.0,3.0,12.0,8.0,3.0,13.0,49.0,21.0,0.0,12.0,9.0,3.0,5
3070,46.0,,8.0,8.0,5.0,10.0,6.0,4.0,6.0,53.0,29.0,3.0,11.0,6.0,3.0,5
3071,47.0,,7.0,4.0,6.0,7.0,7.0,2.0,13.0,43.0,25.0,1.0,16.0,6.0,3.0,5
3072,48.0,,9.0,12.0,8.0,11.0,7.0,5.0,5.0,42.0,13.0,2.0,12.0,8.0,3.0,5
3073,49.0,,8.0,15.0,6.0,8.0,9.0,6.0,7.0,55.0,18.0,1.0,10.0,5.0,3.0,5
3074,50.0,,7.0,9.0,3.0,14.0,6.0,5.0,9.0,42.0,16.0,2.0,17.0,7.0,3.0,5
3075,51.0,,5.0,7.0,7.0,11.0,4.0,4.0,11.0,46.0,21.0,3.0,11.0,8.0,3.0,5
3076,52.0,,4.0,9.0,7.0,13.0,9.0,4.0,9.0,48.0,16.0,5.0,11.0,8.0,3.0,5
3077,53.0,,11.0,8.0,5.0,12.0,4.0,2.0,11.0,39.0,17.0,5.0,9.0,7.0,3.0,5
3078,54.0,,8.0,9.0,7.0,8.0,11.0,3.0,10.0,46.0,17.0,6.0,15.0,5.0,3.0,5
3079,55.0,,10.0,7.0,5.0,13.0,7.0,3.0,7.0,43.0,16.0,3.0,14.0,6.0,3.0,5
3080,1.0,,7.0,8.0,9.0,7.0,4.0,4.0,3.0,53.0,29.0,1.0,6.0,9.0,3.0,5
3081,2.0,,5.0,14.0,8.0,5.0,3.0,5.0,8.0,56.0,19.0,6.0,7.0,7.0,3.0,5
3082,3.0,,10.0,9.0,10.0,7.0,1.0,4.0,2.0,51.0,20.0,6.0,11.0,9.0,3.0,5
3083,4.0,,3.0,12.0,10.0,10.0,2.0,4.0,5.0,54.0,23.0,3.0,5.0,13.0,3.0,5
3084,5.0,,4.0,14.0,16.0,3.0,2.0,5.0,3.0,64.0,29.0,4.0,3.0,6.0,3.0,5
3085,6.0,,5.0,7.0,6.0,6.0,4.0,5.0,9.0,45.0,20.0,4.0,7.0,13.0,3.0,5
3086,7.0,,9.0,8.0,7.0,7.0,4.0,4.0,5.0,43.0,17.0,3.0,16.0,13.0,3.0,5
3087,8.0,,2.0,9.0,18.0,4.0,1.0,1.0,5.0,50.0,31.0,4.0,7.0,14.0,3.0,5
3088,9.0,,3.0,11.0,14.0,6.0,4.0,2.0,6.0,47.0,19.0,8.0,9.0,6.0,3.0,5
3089,10.0,,5.0,11.0,10.0,7.0,5.0,4.0,5.0,58.0,26.0,5.0,7.0,7.0,3.0,5
3090,11.0,,8.0,9.0,12.0,6.0,3.0,5.0,7.0,52.0,22.0,5.0,5.0,10.0,3.0,5
3091,12.0,,3.0,7.0,14.0,7.0,6.0,4.0,2.0,49.0,21.0,3.0,7.0,11.0,3.0,5
3092,13.0,,10.0,7.0,15.0,7.0,5.0,3.0,3.0,52.0,28.0,6.0,5.0,7.0,3.0,5
3093,14.0,,3.0,8.0,13.0,4.0,5.0,2.0,5.0,54.0,27.0,8.0,5.0,15.0,3.0,5
3094,15.0,,12.0,7.0,18.0,7.0,4.0,3.0,3.0,42.0,16.0,4.0,6.0,11.0,3.0,5
3095,16.0,,6.0,8.0,14.0,4.0,3.0,7.0,9.0,56.0,28.0,4.0,3.0,8.0,3.0,5
3096,17.0,,7.0,11.0,12.0,3.0,0.0,5.0,3.0,54.0,30.0,4.0,7.0,10.0,3.0,5
3097,18.0,,9.0,11.0,13.0,9.0,2.0,3.0,3.0,48.0,25.0,4.0,4.0,9.0,3.0,5
3098,19.0,,2.0,13.0,11.0,5.0,2.0,1.0,8.0,52.0,24.0,6.0,10.0,12.0,3.0,5
3099,20.0,,4.0,11.0,13.0,7.0,6.0,6.0,4.0,62.0,23.0,5.0,3.0,6.0,3.0,5
3100,21.0,,5.0,11.0,5.0,7.0,6.0,4.0,4.0,61.0,26.0,5.0,3.0,6.0,3.0,5
3101,22.0,,9.0,7.0,13.0,13.0,7.0,4.0,4.0,49.0,20.0,4.0,4.0,8.0,3.0,5
3102,23.0,,4.0,14.0,8.0,7.0,4.0,7.0,6.0,59.0,27.0,2.0,9.0,7.0,3.0,5
3103,24.0,,3.0,14.0,14.0,9.0,4.0,4.0,5.0,53.0,25.0,3.0,10.0,6.0,3.0,5
3104,25.0,,4.0,7.0,17.0,8.0,4.0,3.0,4.0,53.0,21.0,7.0,8.0,4.0,3.0,5
3105,26.0,,7.0,9.0,14.0,7.0,2.0,3.0,8.0,40.0,15.0,4.0,8.0,8.0,3.0,5
3106,27.0,,4.0,7.0,19.0,4.0,1.0,4.0,5.0,52.0,25.0,6.0,3.0,13.0,3.0,5
3107,28.0,,1.0,2.0,1.0,3.0,5.0,3.0,1.0,26.0,10.0,3.0,5.0,5.0,3.0,5
3108,29.0,,3.0,9.0,4.0,10.0,15.0,11.0,5.0,55.0,5.0,6.0,6.0,10.0,3.0,5
3109,30.0,,4.0,9.0,8.0,4.0,12.0,12.0,8.0,53.0,8.0,8.0,12.0,11.0,3.0,5
3110,31.0,,5.0,11.0,3.0,10.0,15.0,9.0,5.0,59.0,3.0,10.0,9.0,9.0,3.0,5
3111,32.0,,6.0,21.0,4.0,9.0,7.0,11.0,9.0,53.0,4.0,7.0,11.0,8.0,3.0,5
3112,33.0,,4.0,15.0,6.0,9.0,10.0,11.0,3.0,57.0,5.0,10.0,8.0,10.0,3.0,5
3113,34.0,,4.0,12.0,3.0,5.0,9.0,8.0,10.0,56.0,7.0,12.0,9.0,7.0,3.0,5
3114,35.0,,2.0,12.0,1.0,6.0,14.0,12.0,7.0,60.0,7.0,10.0,8.0,15.0,3.0,5
3115,36.0,,6.0,5.0,4.0,7.0,18.0,11.0,6.0,67.0,5.0,22.0,4.0,6.0,3.0,5
3116,37.0,,4.0,12.0,7.0,5.0,13.0,8.0,4.0,58.0,8.0,10.0,10.0,12.0,3.0,5
3117,38.0,,3.0,12.0,6.0,9.0,6.0,12.0,4.0,58.0,4.0,19.0,7.0,13.0,3.0,5
3118,39.0,,1.0,8.0,6.0,4.0,10.0,13.0,7.0,59.0,7.0,14.0,9.0,7.0,3.0,5
3119,40.0,,3.0,11.0,4.0,13.0,14.0,11.0,4.0,53.0,4.0,9.0,12.0,9.0,3.0,5
3120,41.0,,5.0,10.0,6.0,6.0,13.0,9.0,7.0,55.0,2.0,12.0,14.0,7.0,3.0,5
3121,42.0,,5.0,16.0,11.0,7.0,11.0,4.0,7.0,55.0,7.0,11.0,10.0,4.0,3.0,5
3122,43.0,,4.0,10.0,5.0,3.0,7.0,15.0,8.0,65.0,8.0,11.0,5.0,10.0,3.0,5
3123,44.0,,3.0,12.0,7.0,9.0,10.0,8.0,6.0,49.0,3.0,11.0,8.0,10.0,3.0,5
3124,45.0,,5.0,14.0,7.0,9.0,10.0,10.0,5.0,58.0,4.0,7.0,5.0,11.0,3.0,5
3125,46.0,,7.0,17.0,2.0,6.0,14.0,12.0,3.0,68.0,9.0,11.0,8.0,5.0,3.0,5
3126,47.0,,5.0,11.0,6.0,8.0,16.0,10.0,3.0,64.0,8.0,12.0,7.0,7.0,3.0,5
3127,48.0,,4.0,7.0,4.0,8.0,17.0,11.0,5.0,58.0,7.0,12.0,10.0,6.0,3.0,5
3128,49.0,,5.0,13.0,4.0,8.0,8.0,7.0,8.0,54.0,6.0,13.0,9.0,8.0,3.0,5
3129,50.0,,3.0,17.0,3.0,10.0,8.0,9.0,2.0,65.0,9.0,13.0,7.0,10.0,3.0,5
3130,51.0,,3.0,15.0,8.0,8.0,14.0,7.0,6.0,57.0,7.0,5.0,10.0,8.0,3.0,5
3131,52.0,,4.0,12.0,3.0,10.0,11.0,9.0,9.0,54.0,5.0,12.0,7.0,10.0,3.0,5
3132,53.0,,5.0,11.0,3.0,10.0,10.0,12.0,4.0,52.0,5.0,8.0,16.0,3.0,3.0,5
3133,54.0,,5.0,9.0,6.0,4.0,13.0,10.0,5.0,62.0,9.0,12.0,9.0,9.0,3.0,5
3134,55.0,,3.0,16.0,9.0,2.0,17.0,4.0,2.0,62.0,7.0,12.0,8.0,14.0,3.0,5
3135,1.0,,5.0,2.0,13.0,8.0,4.0,10.0,9.0,51.0,16.0,11.0,6.0,5.0,3.5,3
3136,2.0,,7.0,5.0,11.0,4.0,3.0,7.0,7.0,47.0,16.0,8.0,7.0,11.0,3.5,3
3137,3.0,,4.0,2.0,12.0,8.0,5.0,10.0,9.0,50.0,13.0,10.0,6.0,10.0,3.5,3
3138,4.0,,6.0,0.0,12.0,6.0,6.0,9.0,7.0,47.0,12.0,8.0,8.0,14.0,3.5,3
3139,5.0,,5.0,4.0,14.0,6.0,7.0,6.0,5.0,60.0,24.0,12.0,6.0,4.0,3.5,3
3140,6.0,,3.0,4.0,10.0,4.0,6.0,10.0,9.0,53.0,14.0,9.0,15.0,4.0,3.5,3
3141,7.0,,5.0,3.0,12.0,12.0,4.0,6.0,7.0,46.0,21.0,7.0,4.0,6.0,3.5,3
3142,8.0,,6.0,4.0,6.0,7.0,7.0,6.0,8.0,47.0,11.0,8.0,15.0,11.0,3.5,3
3143,9.0,,8.0,7.0,6.0,11.0,8.0,7.0,11.0,58.0,19.0,9.0,2.0,4.0,3.5,3
3144,10.0,,2.0,4.0,9.0,14.0,10.0,5.0,6.0,52.0,16.0,9.0,11.0,6.0,3.5,3
3145,11.0,,4.0,7.0,4.0,6.0,7.0,8.0,7.0,55.0,18.0,6.0,3.0,13.0,3.5,3
3146,12.0,,5.0,2.0,13.0,5.0,8.0,12.0,4.0,55.0,16.0,14.0,9.0,7.0,3.5,3
3147,13.0,,3.0,3.0,9.0,11.0,6.0,9.0,5.0,51.0,21.0,6.0,11.0,10.0,3.5,3
3148,14.0,,1.0,6.0,14.0,6.0,4.0,13.0,6.0,62.0,19.0,14.0,6.0,5.0,3.5,3
3149,15.0,,4.0,6.0,6.0,15.0,6.0,14.0,2.0,58.0,13.0,9.0,12.0,3.0,3.5,3
3150,16.0,,4.0,4.0,7.0,6.0,6.0,18.0,4.0,57.0,14.0,10.0,7.0,8.0,3.5,3
3151,17.0,,10.0,2.0,6.0,6.0,5.0,15.0,7.0,56.0,13.0,10.0,2.0,12.0,3.5,3
3152,18.0,,4.0,7.0,8.0,7.0,3.0,11.0,3.0,57.0,21.0,9.0,11.0,9.0,3.5,3
3153,19.0,,4.0,3.0,19.0,13.0,2.0,7.0,7.0,40.0,15.0,4.0,12.0,5.0,3.5,3
3154,20.0,,4.0,2.0,5.0,4.0,5.0,15.0,4.0,67.0,21.0,14.0,6.0,9.0,3.5,3
3155,21.0,,4.0,5.0,4.0,8.0,6.0,9.0,6.0,64.0,24.0,11.0,9.0,5.0,3.5,3
3156,22.0,,6.0,5.0,7.0,7.0,8.0,11.0,8.0,53.0,14.0,10.0,8.0,6.0,3.5,3
3157,23.0,,0.0,3.0,12.0,9.0,5.0,7.0,6.0,59.0,25.0,12.0,6.0,5.0,3.5,3
3158,24.0,,3.0,6.0,15.0,8.0,4.0,12.0,3.0,59.0,12.0,12.0,4.0,8.0,3.5,3
3159,25.0,,2.0,7.0,6.0,11.0,2.0,7.0,9.0,49.0,14.0,15.0,8.0,14.0,3.5,3
3160,26.0,,2.0,5.0,10.0,7.0,4.0,12.0,6.0,59.0,21.0,10.0,9.0,6.0,3.5,3
3161,27.0,,2.0,4.0,12.0,11.0,5.0,13.0,5.0,58.0,13.0,15.0,1.0,11.0,3.5,3
3162,28.0,,2.0,2.0,0.0,3.0,4.0,7.0,4.0,28.0,2.0,10.0,1.0,5.0,3.5,3
3163,29.0,,5.0,6.0,3.0,5.0,10.0,5.0,10.0,56.0,12.0,14.0,7.0,7.0,3.5,3
3164,30.0,,4.0,6.0,6.0,5.0,15.0,3.0,5.0,59.0,9.0,17.0,5.0,16.0,3.5,3
3165,31.0,,8.0,4.0,6.0,7.0,15.0,6.0,9.0,59.0,11.0,14.0,4.0,7.0,3.5,3
3166,32.0,,2.0,8.0,5.0,3.0,11.0,13.0,13.0,60.0,7.0,12.0,6.0,10.0,3.5,3
3167,33.0,,5.0,6.0,4.0,2.0,15.0,6.0,10.0,58.0,12.0,13.0,9.0,7.0,3.5,3
3168,34.0,,3.0,15.0,5.0,5.0,2.0,12.0,8.0,63.0,15.0,8.0,7.0,7.0,3.5,3
3169,35.0,,9.0,6.0,2.0,2.0,9.0,6.0,9.0,60.0,14.0,17.0,3.0,13.0,3.5,3
3170,36.0,,7.0,11.0,7.0,3.0,9.0,7.0,8.0,63.0,14.0,15.0,7.0,5.0,3.5,3
3171,37.0,,8.0,7.0,5.0,6.0,13.0,8.0,6.0,55.0,8.0,10.0,6.0,13.0,3.5,3
3172,38.0,,13.0,6.0,5.0,1.0,6.0,5.0,3.0,64.0,22.0,13.0,7.0,6.0,3.5,3
3173,39.0,,3.0,9.0,4.0,5.0,9.0,7.0,6.0,60.0,12.0,16.0,5.0,10.0,3.5,3
3174,40.0,,5.0,3.0,6.0,5.0,5.0,9.0,13.0,63.0,16.0,17.0,4.0,4.0,3.5,3
3175,41.0,,9.0,5.0,5.0,3.0,9.0,13.0,4.0,60.0,10.0,14.0,6.0,12.0,3.5,3
3176,42.0,,8.0,4.0,8.0,2.0,8.0,12.0,11.0,60.0,13.0,18.0,5.0,6.0,3.5,3
3177,43.0,,9.0,10.0,6.0,6.0,6.0,7.0,3.0,62.0,9.0,20.0,4.0,6.0,3.5,3
3178,44.0,,6.0,12.0,2.0,4.0,11.0,10.0,5.0,63.0,12.0,13.0,5.0,11.0,3.5,3
3179,45.0,,9.0,5.0,5.0,5.0,11.0,9.0,12.0,54.0,13.0,11.0,4.0,10.0,3.5,3
3180,46.0,,5.0,8.0,7.0,6.0,14.0,9.0,8.0,60.0,11.0,10.0,3.0,10.0,3.5,3
3181,47.0,,6.0,9.0,4.0,5.0,6.0,7.0,10.0,57.0,15.0,13.0,8.0,10.0,3.5,3
3182,48.0,,7.0,2.0,5.0,4.0,13.0,5.0,10.0,62.0,18.0,15.0,2.0,4.0,3.5,3
3183,49.0,,9.0,6.0,4.0,4.0,7.0,6.0,9.0,64.0,14.0,27.0,1.0,7.0,3.5,3
3184,50.0,,7.0,3.0,5.0,3.0,11.0,4.0,10.0,55.0,13.0,14.0,6.0,13.0,3.5,3
3185,51.0,,8.0,3.0,8.0,2.0,7.0,7.0,9.0,57.0,15.0,14.0,6.0,10.0,3.5,3
3186,52.0,,7.0,12.0,3.0,3.0,12.0,3.0,6.0,66.0,15.0,16.0,6.0,8.0,3.5,3
3187,53.0,,6.0,7.0,7.0,6.0,12.0,4.0,12.0,54.0,16.0,8.0,3.0,5.0,3.5,3
3188,54.0,,8.0,4.0,6.0,4.0,11.0,8.0,4.0,62.0,20.0,12.0,7.0,9.0,3.5,3
3189,55.0,,10.0,7.0,5.0,3.0,6.0,7.0,11.0,57.0,18.0,10.0,8.0,6.0,3.5,3
3190,1.0,,5.0,4.0,14.0,9.0,8.0,14.0,4.0,53.0,14.0,3.0,9.0,3.0,3.0,6
3191,2.0,,5.0,4.0,12.0,10.0,13.0,10.0,4.0,56.0,9.0,10.0,9.0,2.0,3.0,6
3192,3.0,,5.0,2.0,15.0,9.0,13.0,9.0,1.0,57.0,14.0,11.0,7.0,4.0,3.0,6
3193,4.0,,8.0,2.0,13.0,10.0,10.0,12.0,5.0,46.0,8.0,6.0,11.0,4.0,3.0,6
3194,5.0,,2.0,7.0,15.0,6.0,8.0,8.0,5.0,58.0,23.0,5.0,11.0,3.0,3.0,6
3195,6.0,,2.0,8.0,15.0,15.0,12.0,8.0,5.0,45.0,9.0,6.0,9.0,7.0,3.0,6
3196,7.0,,3.0,8.0,9.0,15.0,10.0,9.0,5.0,53.0,15.0,9.0,8.0,3.0,3.0,6
3197,8.0,,8.0,3.0,13.0,15.0,15.0,9.0,5.0,47.0,11.0,6.0,6.0,3.0,3.0,6
3198,9.0,,6.0,2.0,14.0,11.0,10.0,10.0,8.0,44.0,10.0,5.0,13.0,3.0,3.0,6
3199,10.0,,3.0,5.0,12.0,8.0,15.0,10.0,5.0,60.0,12.0,10.0,8.0,4.0,3.0,6
3200,11.0,,7.0,3.0,9.0,11.0,5.0,12.0,6.0,43.0,11.0,8.0,17.0,6.0,3.0,6
3201,12.0,,3.0,3.0,10.0,13.0,16.0,9.0,2.0,55.0,13.0,6.0,9.0,0.0,3.0,6
3202,13.0,,2.0,5.0,14.0,20.0,8.0,7.0,2.0,45.0,13.0,6.0,12.0,5.0,3.0,6
3203,14.0,,4.0,3.0,13.0,11.0,8.0,11.0,5.0,43.0,12.0,3.0,18.0,6.0,3.0,6
3204,15.0,,2.0,3.0,8.0,11.0,11.0,12.0,3.0,62.0,15.0,9.0,9.0,4.0,3.0,6
3205,16.0,,3.0,4.0,14.0,11.0,12.0,12.0,5.0,53.0,13.0,5.0,9.0,4.0,3.0,6
3206,17.0,,4.0,1.0,9.0,11.0,11.0,12.0,8.0,50.0,15.0,5.0,6.0,4.0,3.0,6
3207,18.0,,2.0,8.0,13.0,13.0,13.0,7.0,3.0,57.0,11.0,9.0,11.0,1.0,3.0,6
3208,19.0,,4.0,3.0,13.0,10.0,14.0,11.0,4.0,48.0,9.0,5.0,17.0,4.0,3.0,6
3209,20.0,,4.0,2.0,4.0,14.0,16.0,12.0,4.0,61.0,14.0,10.0,9.0,4.0,3.0,6
3210,21.0,,7.0,3.0,11.0,15.0,12.0,11.0,3.0,53.0,11.0,5.0,7.0,4.0,3.0,6
3211,22.0,,7.0,4.0,8.0,15.0,12.0,6.0,3.0,45.0,7.0,9.0,12.0,5.0,3.0,6
3212,23.0,,5.0,4.0,7.0,9.0,10.0,16.0,4.0,58.0,11.0,10.0,8.0,4.0,3.0,6
3213,24.0,,6.0,3.0,5.0,13.0,19.0,8.0,7.0,57.0,11.0,3.0,11.0,1.0,3.0,6
3214,25.0,,3.0,4.0,4.0,13.0,11.0,13.0,2.0,63.0,12.0,9.0,13.0,2.0,3.0,6
3215,26.0,,3.0,2.0,10.0,6.0,16.0,11.0,7.0,58.0,14.0,9.0,11.0,5.0,3.0,6
3216,27.0,,3.0,4.0,16.0,6.0,7.0,12.0,3.0,54.0,9.0,12.0,7.0,7.0,3.0,6
3217,28.0,,3.0,1.0,8.0,6.0,6.0,3.0,4.0,22.0,4.0,7.0,8.0,0.0,3.0,6
3218,29.0,,3.0,4.0,12.0,10.0,14.0,3.0,3.0,49.0,5.0,12.0,8.0,3.0,3.0,6
3219,30.0,,6.0,2.0,10.0,7.0,11.0,3.0,5.0,46.0,3.0,11.0,22.0,3.0,3.0,6
3220,31.0,,6.0,8.0,7.0,17.0,8.0,5.0,7.0,57.0,3.0,16.0,3.0,3.0,3.0,6
3221,32.0,,5.0,8.0,3.0,11.0,11.0,4.0,2.0,60.0,9.0,22.0,15.0,4.0,3.0,6
3222,33.0,,6.0,6.0,19.0,12.0,3.0,4.0,1.0,45.0,5.0,22.0,10.0,0.0,3.0,6
3223,34.0,,2.0,8.0,14.0,8.0,10.0,6.0,5.0,57.0,7.0,10.0,8.0,3.0,3.0,6
3224,35.0,,4.0,8.0,13.0,14.0,14.0,5.0,4.0,57.0,11.0,13.0,7.0,1.0,3.0,6
3225,36.0,,6.0,11.0,9.0,15.0,12.0,5.0,4.0,54.0,6.0,10.0,6.0,6.0,3.0,6
3226,37.0,,2.0,8.0,10.0,14.0,10.0,2.0,1.0,50.0,9.0,10.0,16.0,7.0,3.0,6
3227,38.0,,3.0,6.0,6.0,15.0,9.0,3.0,8.0,51.0,9.0,9.0,13.0,1.0,3.0,6
3228,39.0,,2.0,10.0,12.0,10.0,9.0,7.0,3.0,57.0,11.0,6.0,9.0,6.0,3.0,6
3229,40.0,,1.0,7.0,11.0,10.0,8.0,9.0,4.0,53.0,10.0,9.0,14.0,2.0,3.0,6
3230,41.0,,5.0,6.0,15.0,9.0,8.0,4.0,6.0,51.0,12.0,10.0,13.0,0.0,3.0,6
3231,42.0,,2.0,10.0,10.0,12.0,6.0,5.0,6.0,55.0,9.0,12.0,12.0,3.0,3.0,6
3232,43.0,,2.0,7.0,5.0,15.0,13.0,1.0,5.0,59.0,12.0,12.0,11.0,3.0,3.0,6
3233,44.0,,7.0,5.0,13.0,9.0,7.0,3.0,1.0,50.0,12.0,12.0,9.0,6.0,3.0,6
3234,45.0,,4.0,7.0,16.0,6.0,15.0,2.0,4.0,55.0,9.0,10.0,14.0,1.0,3.0,6
3235,46.0,,3.0,6.0,17.0,12.0,6.0,5.0,1.0,46.0,7.0,13.0,16.0,2.0,3.0,6
3236,47.0,,4.0,7.0,17.0,15.0,7.0,2.0,3.0,51.0,10.0,12.0,7.0,2.0,3.0,6
3237,48.0,,6.0,8.0,13.0,8.0,11.0,3.0,5.0,50.0,9.0,6.0,14.0,3.0,3.0,6
3238,49.0,,5.0,4.0,11.0,12.0,9.0,4.0,3.0,48.0,11.0,13.0,12.0,4.0,3.0,6
3239,50.0,,7.0,6.0,14.0,14.0,12.0,5.0,2.0,49.0,6.0,11.0,10.0,3.0,3.0,6
3240,51.0,,3.0,4.0,18.0,13.0,7.0,4.0,4.0,44.0,10.0,7.0,13.0,4.0,3.0,6
3241,52.0,,5.0,8.0,12.0,14.0,8.0,7.0,1.0,55.0,12.0,11.0,11.0,2.0,3.0,6
3242,53.0,,4.0,6.0,9.0,15.0,10.0,8.0,7.0,54.0,11.0,9.0,9.0,1.0,3.0,6
3243,54.0,,5.0,9.0,10.0,11.0,5.0,9.0,7.0,50.0,9.0,11.0,13.0,2.0,3.0,6
3244,55.0,,6.0,9.0,12.0,13.0,6.0,6.0,3.0,54.0,12.0,14.0,9.0,2.0,3.0,6
3245,1.0,,16.0,5.0,9.0,7.0,3.0,3.0,7.0,33.0,13.0,6.0,9.0,17.0,2.0,4
3246,2.0,,7.0,7.0,14.0,3.0,5.0,6.0,8.0,39.0,15.0,4.0,7.0,14.0,2.0,4
3247,3.0,,8.0,7.0,8.0,2.0,7.0,5.0,9.0,45.0,12.0,10.0,5.0,23.0,2.0,4
3248,4.0,,7.0,13.0,17.0,5.0,5.0,3.0,7.0,47.0,16.0,7.0,8.0,7.0,2.0,4
3249,5.0,,9.0,10.0,10.0,1.0,4.0,8.0,7.0,51.0,18.0,5.0,10.0,11.0,2.0,4
3250,6.0,,22.0,5.0,11.0,1.0,3.0,2.0,9.0,36.0,9.0,12.0,2.0,10.0,2.0,4
